hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,reserved_room_type,assigned_room_type,booking_changes,deposit_type,customer_type,adr,required_car_parking_spaces,total_of_special_requests,total_nights,revenue
Resort Hotel,0,12,2016,July,29,11,2,5,3,0,0,HB,IRL,Online TA,TA/TO,A,A,0,No Deposit,Transient,240.86,0,1,7,1686.02
Resort Hotel,0,12,2016,July,29,11,2,5,2,0,0,BB,IRL,Online TA,TA/TO,D,C,0,No Deposit,Transient,206.36,0,0,7,1444.52
Resort Hotel,0,227,2016,July,29,10,3,5,2,0,0,BB,CN,Offline TA/TO,TA/TO,E,E,0,No Deposit,Transient,131.6,0,1,8,1052.8
Resort Hotel,0,227,2016,July,29,10,3,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,E,E,0,No Deposit,Transient,131.6,0,1,8,1052.8
Resort Hotel,0,35,2016,July,29,14,1,3,3,0,0,BB,MOZ,Online TA,TA/TO,A,A,2,No Deposit,Transient,204.0,0,1,4,816.0
Resort Hotel,0,177,2016,July,29,11,2,5,3,0,0,BB,DEU,Offline TA/TO,TA/TO,A,A,1,No Deposit,Contract,135.64,1,1,7,949.4799999999999
Resort Hotel,0,148,2016,July,29,13,1,4,2,1,0,HB,PRT,Direct,Direct,C,C,2,No Deposit,Transient,186.5,0,0,5,932.5
Resort Hotel,0,19,2016,July,29,14,1,3,2,0,0,BB,GBR,Online TA,TA/TO,D,D,0,No Deposit,Transient,191.0,0,1,4,764.0
Resort Hotel,0,133,2016,July,29,11,2,5,2,2,0,Undefined,FRA,Direct,Direct,C,C,0,No Deposit,Transient,263.57,1,0,7,1844.99
Resort Hotel,0,2,2016,July,29,15,1,2,2,0,0,HB,PRT,Online TA,TA/TO,D,D,0,No Deposit,Transient,194.0,0,1,3,582.0
Resort Hotel,0,1,2016,July,29,16,1,1,2,0,0,BB,PRT,Online TA,TA/TO,A,C,0,No Deposit,Transient,156.0,1,0,2,312.0
Resort Hotel,0,4,2016,July,29,13,1,4,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,165.8,0,1,5,829.0
Resort Hotel,0,126,2016,July,28,8,3,7,2,0,0,BB,BEL,Online TA,TA/TO,A,A,0,No Deposit,Transient,149.2,0,1,10,1492.0
Resort Hotel,0,2,2016,July,29,15,1,2,2,0,0,BB,MAR,Direct,Direct,D,D,0,No Deposit,Transient,176.0,1,1,3,528.0
Resort Hotel,0,0,2016,July,29,16,1,1,2,0,0,BB,PRT,Direct,Direct,D,D,0,No Deposit,Transient,156.0,1,0,2,312.0
Resort Hotel,0,45,2016,July,29,14,1,3,2,2,0,HB,ESP,Direct,Direct,C,C,1,No Deposit,Transient,262.5,1,0,4,1050.0
Resort Hotel,0,0,2016,July,30,17,1,0,2,0,0,BB,GBR,Direct,Direct,A,A,0,No Deposit,Transient,115.0,0,0,1,115.0
Resort Hotel,0,134,2016,July,29,14,1,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,E,F,0,No Deposit,Transient,125.25,0,2,4,501.0
Resort Hotel,0,0,2016,July,30,17,1,0,2,0,0,BB,GBR,Direct,Direct,A,A,0,No Deposit,Transient,115.0,0,0,1,115.0
Resort Hotel,0,33,2016,July,29,16,1,1,2,0,0,HB,PRT,Direct,Direct,E,E,0,No Deposit,Transient,239.0,1,2,2,478.0
Resort Hotel,0,65,2016,July,30,18,1,5,2,0,0,BB,PRT,Online TA,Direct,E,E,2,No Deposit,Transient,217.67,1,2,6,1306.02
Resort Hotel,0,168,2016,July,28,4,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,Contract,90.1,0,1,14,1261.3999999999999
Resort Hotel,0,168,2016,July,28,4,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,Contract,91.96,0,1,14,1287.4399999999998
Resort Hotel,0,20,2016,July,29,11,2,5,2,0,0,BB,EST,Online TA,TA/TO,A,A,0,No Deposit,Transient,164.71,0,1,7,1152.97
Resort Hotel,0,152,2016,July,29,13,1,4,3,0,0,BB,BEL,Online TA,TA/TO,F,F,1,No Deposit,Transient,224.4,1,1,5,1122.0
Resort Hotel,0,180,2016,July,28,9,4,6,2,0,0,BB,GBR,Online TA,TA/TO,D,D,0,No Deposit,Transient,124.22,0,1,10,1242.2
Resort Hotel,0,188,2016,July,28,5,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,1,No Deposit,Transient,90.1,0,0,14,1261.3999999999999
Resort Hotel,0,180,2016,July,28,9,4,6,2,0,0,HB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,112.2,0,0,10,1122.0
Resort Hotel,0,287,2016,July,29,12,2,5,2,0,0,BB,NOR,Offline TA/TO,TA/TO,D,D,0,No Deposit,Transient,81.6,0,1,7,571.1999999999999
Resort Hotel,0,287,2016,July,29,12,2,5,2,0,0,BB,NOR,Offline TA/TO,TA/TO,D,D,0,No Deposit,Transient,81.6,0,1,7,571.1999999999999
Resort Hotel,0,287,2016,July,29,12,2,5,1,0,0,BB,NOR,Offline TA/TO,TA/TO,D,D,1,No Deposit,Transient,81.6,0,1,7,571.1999999999999
Resort Hotel,0,287,2016,July,29,12,2,5,1,0,0,BB,NOR,Offline TA/TO,TA/TO,D,D,0,No Deposit,Transient,81.6,0,1,7,571.1999999999999
Resort Hotel,0,14,2016,July,29,15,2,2,2,0,0,BB,NLD,Online TA,TA/TO,A,A,0,No Deposit,Transient,135.91,0,1,4,543.64
Resort Hotel,0,83,2016,July,29,11,3,5,2,1,0,HB,CHE,Online TA,TA/TO,A,A,0,No Deposit,Transient,213.7,0,1,8,1709.6
Resort Hotel,0,173,2016,July,29,11,3,5,2,0,0,HB,IRL,Offline TA/TO,TA/TO,A,A,1,No Deposit,Transient,116.5,0,0,8,932.0
Resort Hotel,0,16,2016,July,29,16,2,1,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,Transient,157.2,1,0,3,471.59999999999997
Resort Hotel,0,209,2016,July,29,12,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,76.22,0,0,7,533.54
Resort Hotel,0,153,2016,July,29,12,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,104.4,0,0,7,730.8000000000001
Resort Hotel,0,72,2016,July,29,11,3,5,2,2,0,HB,GBR,Online TA,TA/TO,G,G,0,No Deposit,Transient,287.5,1,0,8,2300.0
Resort Hotel,0,39,2016,July,30,17,2,0,2,2,0,BB,BRA,Online TA,TA/TO,G,G,0,No Deposit,Transient,271.0,0,0,2,542.0
Resort Hotel,0,1,2016,July,29,16,2,1,2,0,0,BB,ITA,Online TA,TA/TO,A,A,0,No Deposit,Transient,145.67,0,0,3,437.01
Resort Hotel,0,17,2016,July,29,13,2,4,2,0,0,HB,PRT,Direct,Direct,D,E,3,No Deposit,Transient,231.0,1,0,6,1386.0
Resort Hotel,0,224,2016,July,28,5,4,10,2,2,0,BB,SWE,Online TA,TA/TO,G,G,1,No Deposit,Transient,170.93,0,0,14,2393.02
Resort Hotel,0,0,2016,July,29,14,2,3,2,0,0,BB,ESP,Direct,Direct,F,A,0,No Deposit,Transient,182.6,0,0,5,913.0
Resort Hotel,0,151,2016,July,29,16,2,1,2,1,0,BB,CN,Online TA,TA/TO,A,A,0,No Deposit,Transient,134.75,0,2,3,404.25
Resort Hotel,0,151,2016,July,29,16,2,1,2,1,0,BB,CN,Online TA,TA/TO,A,A,0,No Deposit,Transient,120.03,0,2,3,360.09000000000003
Resort Hotel,0,39,2016,July,30,17,2,0,2,2,0,BB,PRT,Online TA,TA/TO,G,G,0,No Deposit,Transient,271.0,0,0,2,542.0
Resort Hotel,0,0,2016,July,30,18,1,0,3,2,0,BB,AUS,Direct,Direct,H,H,1,No Deposit,Transient,210.0,0,0,1,210.0
Resort Hotel,0,12,2016,July,29,15,2,2,2,0,0,BB,IRL,Online TA,TA/TO,D,D,1,No Deposit,Transient,193.5,0,1,4,774.0
Resort Hotel,0,22,2016,July,30,18,1,0,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,Transient,191.0,0,1,1,191.0
Resort Hotel,0,85,2016,July,29,12,2,5,2,0,0,BB,LTU,Online TA,TA/TO,A,A,0,No Deposit,Transient,162.0,0,1,7,1134.0
Resort Hotel,0,165,2016,June,26,21,8,20,2,0,0,HB,IRL,Offline TA/TO,TA/TO,A,C,0,No Deposit,Transient,124.2,0,0,28,3477.6
Resort Hotel,0,238,2016,July,29,12,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,74.06,0,1,7,518.4200000000001
Resort Hotel,0,238,2016,July,29,12,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,75.77,0,1,7,530.39
Resort Hotel,0,238,2016,July,29,12,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,74.06,0,1,7,518.4200000000001
Resort Hotel,0,169,2016,July,28,5,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,A,A,1,No Deposit,Contract,114.2,0,1,14,1598.8
Resort Hotel,0,274,2017,July,26,1,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,Contract,151.5,0,1,14,2121.0
Resort Hotel,0,60,2016,July,29,15,2,2,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,Transient-Party,160.0,0,1,4,640.0
Resort Hotel,0,60,2016,July,29,15,2,2,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,Transient-Party,174.0,0,1,4,696.0
Resort Hotel,0,25,2016,July,29,16,2,1,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,191.0,1,2,3,573.0
Resort Hotel,0,155,2016,July,29,10,4,5,2,0,0,BB,IRL,Direct,Direct,A,A,1,No Deposit,Transient,102.9,0,2,9,926.1
Resort Hotel,0,180,2016,July,29,11,3,6,3,0,0,HB,DEU,Offline TA/TO,TA/TO,A,C,1,No Deposit,Transient,159.34,0,1,9,1434.06
Resort Hotel,0,161,2016,July,29,13,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,E,E,0,No Deposit,Transient,137.75,0,1,7,964.25
Resort Hotel,0,0,2016,July,30,19,0,1,1,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,95.2,0,0,1,95.2
Resort Hotel,0,0,2016,July,30,19,0,1,1,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,Transient,95.2,0,0,1,95.2
Resort Hotel,0,100,2016,July,29,15,2,3,2,2,0,HB,PRT,Online TA,TA/TO,G,G,0,No Deposit,Transient,296.0,1,1,5,1480.0
Resort Hotel,0,0,2016,July,30,19,0,1,1,0,0,BB,PRT,Direct,Direct,A,A,0,No Deposit,Transient,119.0,0,0,1,119.0
Resort Hotel,0,0,2016,July,30,19,0,1,1,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,119.0,0,0,1,119.0
Resort Hotel,0,14,2016,July,30,18,1,1,2,0,0,BB,USA,Online TA,TA/TO,D,G,0,No Deposit,Transient,167.21,0,0,2,334.42
Resort Hotel,0,15,2016,July,29,15,2,3,2,0,0,BB,DEU,Direct,Direct,A,A,0,No Deposit,Transient,177.0,0,0,5,885.0
Resort Hotel,0,34,2016,July,30,18,1,1,2,0,0,BB,NLD,Online TA,TA/TO,A,A,0,No Deposit,Transient,191.0,1,1,2,382.0
Resort Hotel,0,0,2016,July,30,19,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,109.0,0,0,1,109.0
Resort Hotel,0,0,2016,July,30,19,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,109.0,0,0,1,109.0
Resort Hotel,0,1,2016,July,30,18,1,1,2,0,1,HB,ESP,Online TA,TA/TO,A,A,1,No Deposit,Transient,191.0,0,1,2,382.0
Resort Hotel,0,124,2016,July,30,17,2,1,3,0,0,FB,PRT,Online TA,TA/TO,A,A,4,No Deposit,Transient,217.08,1,1,3,651.24
Resort Hotel,0,1,2016,July,30,18,1,1,2,0,0,BB,FRA,Online TA,TA/TO,A,A,0,No Deposit,Transient,149.0,0,1,2,298.0
Resort Hotel,0,7,2016,July,29,15,2,3,2,0,0,BB,IRL,Online TA,TA/TO,A,A,0,No Deposit,Transient,175.0,0,1,5,875.0
Resort Hotel,0,158,2016,July,29,11,3,6,2,0,0,BB,DEU,Offline TA/TO,TA/TO,D,D,0,No Deposit,Transient,112.7,0,1,9,1014.3000000000001
Resort Hotel,0,80,2016,July,29,16,2,2,2,0,0,BB,CN,Online TA,TA/TO,A,A,0,No Deposit,Transient-Party,186.0,0,1,4,744.0
Resort Hotel,0,80,2016,July,29,16,2,2,2,0,0,BB,CN,Online TA,TA/TO,A,A,0,No Deposit,Transient-Party,172.0,0,1,4,688.0
Resort Hotel,0,55,2016,July,30,21,0,3,2,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,172.0,0,1,3,516.0
Resort Hotel,0,55,2016,July,30,21,0,3,2,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,172.0,0,1,3,516.0
Resort Hotel,0,55,2016,July,30,21,0,3,2,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,172.0,0,1,3,516.0
Resort Hotel,0,186,2016,July,29,10,4,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,D,D,1,No Deposit,Transient,128.65,0,0,11,1415.15
Resort Hotel,0,175,2016,July,28,7,4,10,2,0,0,BB,NOR,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,103.2,0,1,14,1444.8
Resort Hotel,0,185,2016,July,29,14,2,5,3,0,0,HB,GBR,Offline TA/TO,TA/TO,A,A,1,No Deposit,Transient,154.79,0,1,7,1083.53
Resort Hotel,0,137,2016,July,29,10,4,7,2,0,0,BB,GBR,Online TA,TA/TO,D,D,0,No Deposit,Transient,157.27,0,1,11,1729.97
Resort Hotel,0,179,2016,July,29,10,4,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,Transient-Party,104.55,0,3,11,1150.05
Resort Hotel,0,171,2017,July,28,9,4,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,Contract,106.85,0,3,9,961.65
Resort Hotel,0,179,2016,July,29,10,4,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,Transient-Party,106.55,0,3,11,1172.05
Resort Hotel,0,171,2017,July,28,9,4,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,Contract,104.85,0,3,9,943.65
Resort Hotel,0,26,2016,July,29,12,2,7,2,0,0,HB,GBR,Direct,Direct,F,F,0,No Deposit,Transient,219.1,0,0,9,1971.8999999999999
Resort Hotel,0,28,2016,July,30,18,1,2,2,2,0,BB,BRA,Online TA,TA/TO,G,G,0,No Deposit,Transient,271.0,0,0,3,813.0
Resort Hotel,0,49,2016,July,30,17,2,2,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,Transient,193.0,1,1,4,772.0
Resort Hotel,0,49,2016,July,29,15,2,4,2,0,0,BB,IRL,Direct,Direct,F,F,1,No Deposit,Transient,206.17,0,0,6,1237.02
Resort Hotel,0,158,2016,July,29,10,4,7,2,0,0,BB,ESP,Online TA,TA/TO,D,D,0,No Deposit,Transient,136.73,0,1,11,1504.03
Resort Hotel,0,26,2016,July,29,16,2,3,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,Transient,179.0,1,1,5,895.0
Resort Hotel,0,227,2016,July,29,12,2,7,2,0,0,BB,CHE,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,76.8,0,2,9,691.1999999999999
Resort Hotel,0,29,2016,July,30,19,0,2,2,0,0,BB,NLD,Online TA,TA/TO,A,A,0,No Deposit,Transient,179.0,0,1,2,358.0
Resort Hotel,0,12,2016,July,30,18,1,2,2,0,0,BB,BRA,Online TA,TA/TO,D,D,0,No Deposit,Transient,203.33,0,1,3,609.99
Resort Hotel,0,127,2016,July,29,14,2,5,2,2,0,HB,PRT,Direct,Direct,C,C,6,No Deposit,Transient,227.0,0,0,7,1589.0
Resort Hotel,0,6,2016,July,30,17,2,2,2,0,0,BB,CN,Offline TA/TO,TA/TO,D,D,0,No Deposit,Transient,117.2,0,0,4,468.8
Resort Hotel,0,134,2016,July,29,14,2,5,2,0,0,HB,CHE,Offline TA/TO,TA/TO,E,E,0,No Deposit,Contract,144.9,0,0,7,1014.3000000000001
Resort Hotel,0,0,2016,July,30,20,0,1,2,0,0,BB,PRT,Direct,Direct,G,G,0,No Deposit,Transient,189.0,0,0,1,189.0
Resort Hotel,0,34,2016,July,29,16,2,3,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,Transient,203.0,1,0,5,1015.0
Resort Hotel,0,152,2016,July,30,17,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,102.8,0,0,4,411.2
Resort Hotel,0,49,2016,July,29,14,2,5,2,1,0,HB,ESP,Online TA,TA/TO,F,F,0,No Deposit,Transient,208.34,0,1,7,1458.38
Resort Hotel,0,17,2016,July,30,22,2,2,2,0,0,BB,IRL,Online TA,TA/TO,A,A,0,No Deposit,Transient,183.5,0,1,4,734.0
Resort Hotel,0,163,2016,July,29,10,4,8,2,0,0,BB,IRL,Offline TA/TO,TA/TO,D,D,0,No Deposit,Transient,103.11,0,0,12,1237.32
Resort Hotel,0,132,2016,July,30,18,1,3,2,1,0,BB,CHE,Online TA,TA/TO,E,E,1,No Deposit,Transient,224.5,1,2,4,898.0
Resort Hotel,0,72,2016,July,30,18,1,3,2,1,0,BB,PRT,Online TA,TA/TO,A,A,5,No Deposit,Transient,189.5,1,2,4,758.0
Resort Hotel,0,92,2016,July,30,18,1,3,2,0,0,BB,PRT,Direct,Direct,D,D,0,No Deposit,Transient,192.0,1,0,4,768.0
Resort Hotel,0,38,2016,July,30,21,0,1,2,0,0,BB,IRL,Online TA,TA/TO,A,A,0,No Deposit,Transient,179.0,1,1,1,179.0
Resort Hotel,0,0,2016,July,30,21,0,1,2,0,0,BB,ESP,Direct,Direct,D,D,0,No Deposit,Transient,139.0,0,0,1,139.0
Resort Hotel,0,1,2016,July,30,22,0,1,2,0,0,BB,ESP,Direct,Direct,F,F,0,No Deposit,Transient,149.0,0,0,1,149.0
Resort Hotel,0,154,2016,July,30,18,1,3,2,0,0,BB,BEL,Online TA,TA/TO,D,D,0,No Deposit,Transient,160.0,0,0,4,640.0
Resort Hotel,0,176,2016,July,29,15,2,5,2,0,0,HB,IRL,Offline TA/TO,TA/TO,E,E,0,No Deposit,Transient,151.4,0,0,7,1059.8
Resort Hotel,0,147,2016,July,30,18,1,3,2,1,0,HB,PRT,Offline TA/TO,TA/TO,A,C,1,No Deposit,Transient,150.0,0,2,4,600.0
Resort Hotel,0,132,2016,July,30,18,1,3,2,0,0,BB,PRT,Online TA,TA/TO,A,A,1,No Deposit,Transient-Party,144.0,0,0,4,576.0
Resort Hotel,0,132,2016,July,30,18,1,3,2,2,0,BB,PRT,Online TA,TA/TO,C,C,1,No Deposit,Transient-Party,196.5,0,0,4,786.0
Resort Hotel,0,1,2016,July,30,19,0,3,2,2,0,BB,ESP,Online TA,TA/TO,G,G,0,No Deposit,Transient,249.0,0,0,3,747.0
Resort Hotel,0,2,2016,July,30,18,1,3,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,176.0,0,0,4,704.0
Resort Hotel,0,81,2016,July,29,16,2,4,2,0,1,FB,PRT,Online TA,TA/TO,A,A,1,No Deposit,Transient,174.0,0,0,6,1044.0
Resort Hotel,0,0,2016,July,30,21,0,1,2,0,0,BB,CHN,Online TA,TA/TO,D,D,0,No Deposit,Transient,149.0,0,1,1,149.0
Resort Hotel,0,0,2016,November,48,25,0,1,2,0,0,BB,PRT,Online TA,TA/TO,A,D,0,No Deposit,Transient,54.0,1,1,1,54.0
Resort Hotel,0,160,2016,July,30,18,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,102.8,0,0,4,411.2
Resort Hotel,0,160,2016,July,30,18,1,3,2,0,0,BB,CN,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,102.8,0,0,4,411.2
Resort Hotel,0,186,2016,July,29,10,4,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,Contract,106.55,0,0,12,1278.6
Resort Hotel,0,0,2016,July,30,21,0,1,2,0,0,BB,DEU,Online TA,TA/TO,D,D,0,No Deposit,Transient,149.0,0,0,1,149.0
Resort Hotel,0,132,2016,July,30,18,1,3,2,2,0,BB,PRT,Online TA,TA/TO,C,C,1,No Deposit,Transient,198.5,0,0,4,794.0
Resort Hotel,0,0,2016,July,30,21,0,1,2,0,0,BB,FRA,Online TA,TA/TO,D,D,0,No Deposit,Transient,149.0,0,0,1,149.0
Resort Hotel,0,81,2016,July,29,15,2,5,2,0,0,BB,GBR,Online TA,TA/TO,E,E,0,No Deposit,Transient,194.29,0,2,7,1360.03
Resort Hotel,0,97,2016,July,30,21,0,1,2,0,0,BB,USA,Online TA,TA/TO,E,E,6,No Deposit,Transient,230.0,0,2,1,230.0
Resort Hotel,0,94,2016,July,30,20,0,2,2,0,0,BB,USA,Online TA,TA/TO,A,A,1,No Deposit,Transient,160.0,0,1,2,320.0
Resort Hotel,0,68,2016,July,30,18,1,3,2,0,0,HB,PRT,Direct,Direct,C,C,0,No Deposit,Transient,232.0,1,0,4,928.0
Resort Hotel,0,36,2017,July,29,20,1,3,1,0,0,HB,PRT,Direct,Direct,D,D,2,No Deposit,Transient,231.88,1,1,4,927.52
Resort Hotel,0,173,2016,July,29,12,2,9,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,90.1,0,1,11,991.0999999999999
Resort Hotel,0,175,2016,July,28,9,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,A,A,1,No Deposit,Transient,112.2,0,1,14,1570.8
Resort Hotel,0,122,2016,July,30,20,0,3,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,160.0,0,1,3,480.0
Resort Hotel,0,225,2016,July,30,19,0,4,2,1,0,HB,PRT,Online TA,TA/TO,A,A,1,No Deposit,Transient,175.5,0,1,4,702.0
Resort Hotel,0,91,2016,July,29,13,2,8,2,0,0,BB,ITA,Online TA,TA/TO,D,D,0,No Deposit,Transient,181.0,0,2,10,1810.0
Resort Hotel,0,1,2016,July,30,22,0,1,2,0,0,BB,CHE,Online TA,TA/TO,A,A,0,No Deposit,Transient,131.0,0,0,1,131.0
Resort Hotel,0,15,2016,July,30,17,2,4,3,0,0,Undefined,PRT,Direct,Direct,A,C,0,No Deposit,Transient,295.0,0,1,6,1770.0
Resort Hotel,0,15,2016,July,30,17,2,4,2,0,0,Undefined,PRT,Direct,Direct,A,A,0,No Deposit,Transient,243.0,1,1,6,1458.0
Resort Hotel,0,18,2016,July,30,18,1,4,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient-Party,191.0,0,0,5,955.0
Resort Hotel,0,18,2016,July,30,18,1,4,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient-Party,191.0,0,0,5,955.0
Resort Hotel,0,145,2016,July,30,18,1,4,3,0,0,Undefined,PRT,Offline TA/TO,TA/TO,A,B,1,No Deposit,Transient,190.0,0,1,5,950.0
Resort Hotel,0,115,2016,July,30,19,0,4,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,Transient,172.0,0,1,4,688.0
Resort Hotel,0,18,2016,July,30,22,0,1,2,2,0,BB,PRT,Direct,Direct,C,C,0,No Deposit,Transient,205.5,1,1,1,205.5
Resort Hotel,0,194,2016,July,30,17,2,4,2,0,0,HB,PRT,Direct,Direct,E,E,0,No Deposit,Transient,174.92,0,1,6,1049.52
Resort Hotel,0,166,2016,July,29,16,2,5,2,0,0,BB,SWE,Offline TA/TO,TA/TO,D,D,0,No Deposit,Transient,112.7,0,1,7,788.9
Resort Hotel,0,166,2016,July,29,16,2,5,2,0,0,BB,SWE,Offline TA/TO,TA/TO,D,D,0,No Deposit,Transient,110.7,0,1,7,774.9
Resort Hotel,0,163,2016,July,29,16,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,Contract,104.55,0,0,7,731.85
Resort Hotel,0,15,2016,July,30,18,1,4,2,0,0,BB,ESP,Online TA,TA/TO,D,C,0,No Deposit,Transient,167.2,1,0,5,836.0
Resort Hotel,0,1,2016,July,30,22,0,1,2,0,0,BB,CN,Online TA,TA/TO,E,E,0,No Deposit,Transient,149.0,0,1,1,149.0
Resort Hotel,0,36,2016,July,30,19,0,4,2,0,0,BB,ITA,Direct,Direct,C,C,0,No Deposit,Transient,205.5,0,0,4,822.0
Resort Hotel,0,0,2016,July,30,18,1,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,D,D,1,No Deposit,Transient,102.8,0,0,5,514.0
Resort Hotel,0,163,2016,July,29,14,2,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,E,E,0,No Deposit,Contract,141.05,0,0,9,1269.45
Resort Hotel,0,3,2016,July,30,18,1,4,3,0,0,BB,PRT,Direct,Direct,A,C,0,No Deposit,Transient,182.1,1,0,5,910.5
Resort Hotel,0,0,2016,December,51,16,0,1,2,0,0,BB,PRT,Direct,Direct,E,E,0,No Deposit,Transient,50.0,0,2,1,50.0
Resort Hotel,1,1,2017,May,18,5,0,1,1,0,0,BB,PRT,Direct,Direct,D,E,0,No Deposit,Transient,85.0,0,2,1,85.0
Resort Hotel,1,1,2017,July,28,11,0,1,2,0,0,BB,PRT,Corporate,Corporate,E,E,0,No Deposit,Transient,119.7,0,3,1,119.7
Resort Hotel,1,49,2017,July,29,18,0,5,1,0,0,BB,PRT,Direct,Direct,A,A,0,No Deposit,Transient,158.0,0,3,5,790.0
Resort Hotel,0,20,2016,July,30,20,0,3,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,Transient,194.0,0,0,3,582.0
Resort Hotel,0,0,2016,July,30,22,0,1,2,0,0,BB,PRT,Direct,Direct,A,A,0,No Deposit,Transient,166.0,0,0,1,166.0
Resort Hotel,0,129,2016,July,29,16,2,5,3,0,0,BB,DNK,Offline TA/TO,TA/TO,E,E,0,No Deposit,Transient,161.6,0,0,7,1131.2
Resort Hotel,0,187,2016,July,29,13,2,8,3,1,0,BB,GBR,Online TA,TA/TO,H,H,0,No Deposit,Transient,203.4,1,0,10,2034.0
Resort Hotel,0,21,2016,July,30,17,2,4,2,0,0,BB,GBR,Online TA,TA/TO,D,D,0,No Deposit,Transient,204.0,0,0,6,1224.0
Resort Hotel,0,165,2016,July,29,16,2,5,1,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,Contract,90.1,0,0,7,630.6999999999999
Resort Hotel,0,153,2016,July,30,18,1,4,2,0,1,Undefined,PRT,Direct,Direct,D,D,1,No Deposit,Transient,203.5,0,3,5,1017.5
Resort Hotel,0,144,2016,July,29,16,2,5,2,0,0,HB,SWE,Offline TA/TO,TA/TO,E,E,0,No Deposit,Transient,145.1,0,0,7,1015.6999999999999
